8	21	3
21	23	8
6	21	3
6	20	4
20	23	4
3	16	5
3	42	3
3	38	3
31	53	3
46	70	4
59	70	4
3	71	3
3	23	7
23	71	10
41	50	3
55	83	4
55	61	4
70	93	4
70	94	3
70	72	4
70	89	3
70	85	3
6	94	3
93	94	3
85	93	3
70	90	3
10	94	3
102	110	3
116	117	3
102	111	3
95	102	3
102	117	6
102	116	3
77	102	6
77	117	5
34	117	4
34	102	6
34	77	5
34	119	3
31	102	4
70	77	3
23	125	4
3	129	3
3	125	3
125	129	4
71	133	6
102	131	3
16	23	3
23	135	3
137	139	4
127	129	3
34	144	5
71	154	4
101	102	4
162	164	3
102	170	3
23	34	7
125	135	3
3	135	3
129	135	3
68	134	4
134	173	3
134	184	3
21	34	4
119	187	3
16	72	3
11	16	3
72	106	3
11	72	3
5	198	3
123	202	6
123	187	6
11	127	4
19	102	3
3	34	3
130	137	3
178	217	3
0	214	3
214	215	3
0	215	3
21	158	4
8	153	6
153	158	3
34	49	3
3	153	3
3	8	3
125	196	3
111	125	3
109	125	3
16	85	4
16	147	3
21	102	3
55	65	3
55	213	3
96	229	4
185	197	3
11	125	4
27	230	3
21	96	3
21	100	5
23	100	4
11	139	3
11	101	3
11	34	5
8	11	3
11	89	3
231	232	4
102	230	3
34	230	3
27	34	3
21	41	3
39	231	4
21	231	3
21	39	3
175	186	3
39	92	3
60	92	3
23	42	3
23	153	3
